SA4 Name 2016,Population,National Remoteness Areas,Month,Year,Year-Month,Crash_Count,Fatality_Count,Crash_Rate,Fatality_Rate
Illawarra,317988,Major Cities of Australia,1,2016,2016-1,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,1,2017,2017-1,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,2,2017,2017-2,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,2,2019,2019-2,1,2,0.314477276,0.628954552
Illawarra,317988,Major Cities of Australia,2,2020,2020-2,3,3,0.943431828,0.943431828
Illawarra,317988,Major Cities of Australia,3,2018,2018-3,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,3,2021,2021-3,2,2,0.628954552,0.628954552
Illawarra,317988,Major Cities of Australia,4,2018,2018-4,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,4,2020,2020-4,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,5,2017,2017-5,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,5,2018,2018-5,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,5,2019,2019-5,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,5,2020,2020-5,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,6,2017,2017-6,2,4,0.628954552,1.257909103
Illawarra,317988,Major Cities of Australia,6,2019,2019-6,2,3,0.628954552,0.943431828
Illawarra,317988,Major Cities of Australia,8,2015,2015-8,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,8,2016,2016-8,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,8,2019,2019-8,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,9,2016,2016-9,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,9,2017,2017-9,2,2,0.628954552,0.628954552
Illawarra,317988,Major Cities of Australia,9,2018,2018-9,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,10,2015,2015-10,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,10,2016,2016-10,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,10,2020,2020-10,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,11,2018,2018-11,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,11,2019,2019-11,1,1,0.314477276,0.314477276
Illawarra,317988,Major Cities of Australia,11,2020,2020-11,4,4,1.257909103,1.257909103
Illawarra,317988,Major Cities of Australia,12,2020,2020-12,1,1,0.314477276,0.314477276
Ipswich,371126,Inner Regional Australia,1,2019,2019-1,1,2,0.269450268,0.538900535
Ipswich,371126,Inner Regional Australia,2,2020,2020-2,2,2,0.538900535,0.538900535
Ipswich,371126,Inner Regional Australia,3,2019,2019-3,1,2,0.269450268,0.538900535
Ipswich,371126,Inner Regional Australia,3,2020,2020-3,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,4,2018,2018-4,3,3,0.808350803,0.808350803
Ipswich,371126,Inner Regional Australia,4,2019,2019-4,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,5,2018,2018-5,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,6,2020,2020-6,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,6,2021,2021-6,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,7,2018,2018-7,5,6,1.347251338,1.616701605
Ipswich,371126,Inner Regional Australia,7,2019,2019-7,4,4,1.07780107,1.07780107
Ipswich,371126,Inner Regional Australia,7,2020,2020-7,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,7,2021,2021-7,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,8,2019,2019-8,2,2,0.538900535,0.538900535
Ipswich,371126,Inner Regional Australia,9,2019,2019-9,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,10,2018,2018-10,2,2,0.538900535,0.538900535
Ipswich,371126,Inner Regional Australia,10,2020,2020-10,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,11,2018,2018-11,1,1,0.269450268,0.269450268
Ipswich,371126,Inner Regional Australia,11,2020,2020-11,2,3,0.538900535,0.808350803
Ipswich,371126,Inner Regional Australia,12,2019,2019-12,2,2,0.538900535,0.538900535
Ipswich,371126,Inner Regional Australia,12,2020,2020-12,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,1,2018,2018-1,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,1,2019,2019-1,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,1,2020,2020-1,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,2,2018,2018-2,2,2,0.538900535,0.538900535
Ipswich,371126,Major Cities of Australia,2,2020,2020-2,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,2,2021,2021-2,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,3,2021,2021-3,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,4,2018,2018-4,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,7,2019,2019-7,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,7,2020,2020-7,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,9,2018,2018-9,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,9,2019,2019-9,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,9,2020,2020-9,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,11,2019,2019-11,1,1,0.269450268,0.269450268
Ipswich,371126,Major Cities of Australia,12,2018,2018-12,1,1,0.269450268,0.269450268
Latrobe - Gippsland,291051,Inner Regional Australia,1,2015,2015-1,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,1,2016,2016-1,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,1,2017,2017-1,3,3,1.030747189,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,1,2018,2018-1,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,1,2020,2020-1,3,3,1.030747189,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,2,2016,2016-2,4,4,1.374329585,1.374329585
Latrobe - Gippsland,291051,Inner Regional Australia,2,2017,2017-2,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,2,2019,2019-2,3,3,1.030747189,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,2,2020,2020-2,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,3,2016,2016-3,2,3,0.687164792,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,3,2017,2017-3,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,3,2018,2018-3,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,3,2020,2020-3,4,4,1.374329585,1.374329585
Latrobe - Gippsland,291051,Inner Regional Australia,3,2021,2021-3,4,4,1.374329585,1.374329585
Latrobe - Gippsland,291051,Inner Regional Australia,4,2019,2019-4,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,4,2021,2021-4,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,5,2015,2015-5,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,5,2017,2017-5,3,3,1.030747189,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,5,2018,2018-5,4,4,1.374329585,1.374329585
Latrobe - Gippsland,291051,Inner Regional Australia,5,2019,2019-5,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,5,2020,2020-5,1,2,0.343582396,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,6,2015,2015-6,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,6,2016,2016-6,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,6,2017,2017-6,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,6,2020,2020-6,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,6,2021,2021-6,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,7,2016,2016-7,3,3,1.030747189,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,7,2017,2017-7,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,7,2019,2019-7,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,7,2021,2021-7,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,8,2015,2015-8,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,8,2017,2017-8,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,8,2018,2018-8,1,2,0.343582396,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,8,2020,2020-8,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,8,2021,2021-8,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,9,2017,2017-9,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,9,2018,2018-9,3,3,1.030747189,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,9,2019,2019-9,1,2,0.343582396,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,9,2020,2020-9,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,10,2015,2015-10,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,10,2016,2016-10,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,10,2017,2017-10,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,10,2018,2018-10,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,10,2019,2019-10,3,3,1.030747189,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,10,2020,2020-10,2,3,0.687164792,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,11,2015,2015-11,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,11,2016,2016-11,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,11,2017,2017-11,2,3,0.687164792,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,11,2018,2018-11,4,4,1.374329585,1.374329585
Latrobe - Gippsland,291051,Inner Regional Australia,11,2019,2019-11,3,3,1.030747189,1.030747189
Latrobe - Gippsland,291051,Inner Regional Australia,11,2020,2020-11,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,12,2015,2015-12,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Inner Regional Australia,12,2016,2016-12,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Inner Regional Australia,12,2020,2020-12,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,1,2016,2016-1,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,1,2019,2019-1,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,1,2021,2021-1,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,2,2016,2016-2,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,2,2017,2017-2,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,3,2015,2015-3,1,2,0.343582396,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,3,2017,2017-3,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,3,2020,2020-3,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,4,2017,2017-4,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,4,2021,2021-4,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,5,2019,2019-5,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,5,2021,2021-5,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,6,2015,2015-6,3,4,1.030747189,1.374329585
Latrobe - Gippsland,291051,Outer Regional Australia,6,2016,2016-6,1,2,0.343582396,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,6,2020,2020-6,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,7,2016,2016-7,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,7,2017,2017-7,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,7,2020,2020-7,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,7,2021,2021-7,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,8,2015,2015-8,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,8,2016,2016-8,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,8,2020,2020-8,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,8,2021,2021-8,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,9,2016,2016-9,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,9,2017,2017-9,1,2,0.343582396,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,9,2018,2018-9,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,9,2019,2019-9,1,2,0.343582396,0.687164792
Latrobe - Gippsland,291051,Outer Regional Australia,10,2015,2015-10,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,10,2018,2018-10,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,11,2016,2016-11,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,11,2017,2017-11,1,3,0.343582396,1.030747189
Latrobe - Gippsland,291051,Outer Regional Australia,11,2018,2018-11,2,3,0.687164792,1.030747189
Latrobe - Gippsland,291051,Outer Regional Australia,11,2020,2020-11,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,12,2016,2016-12,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,12,2017,2017-12,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Outer Regional Australia,12,2020,2020-12,2,2,0.687164792,0.687164792
Latrobe - Gippsland,291051,Remote Australia,4,2017,2017-4,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Remote Australia,6,2021,2021-6,1,1,0.343582396,0.343582396
Latrobe - Gippsland,291051,Remote Australia,7,2015,2015-7,1,1,0.343582396,0.343582396
Launceston and North East,148023,Inner Regional Australia,1,2015,2015-1,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,1,2016,2016-1,2,3,1.351141377,2.026712065
Launceston and North East,148023,Inner Regional Australia,1,2020,2020-1,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,1,2021,2021-1,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,2,2020,2020-2,1,3,0.675570688,2.026712065
Launceston and North East,148023,Inner Regional Australia,3,2016,2016-3,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,3,2017,2017-3,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,3,2019,2019-3,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,5,2017,2017-5,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,5,2018,2018-5,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,5,2021,2021-5,2,2,1.351141377,1.351141377
Launceston and North East,148023,Inner Regional Australia,6,2017,2017-6,2,2,1.351141377,1.351141377
Launceston and North East,148023,Inner Regional Australia,8,2020,2020-8,2,3,1.351141377,2.026712065
Launceston and North East,148023,Inner Regional Australia,8,2021,2021-8,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,9,2018,2018-9,2,2,1.351141377,1.351141377
Launceston and North East,148023,Inner Regional Australia,10,2017,2017-10,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,10,2019,2019-10,1,1,0.675570688,0.675570688
Launceston and North East,148023,Inner Regional Australia,11,2017,2017-11,2,2,1.351141377,1.351141377
Launceston and North East,148023,Inner Regional Australia,11,2018,2018-11,2,2,1.351141377,1.351141377
Launceston and North East,148023,Inner Regional Australia,12,2016,2016-12,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,1,2015,2015-1,2,2,1.351141377,1.351141377
Launceston and North East,148023,Outer Regional Australia,1,2017,2017-1,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,2,2015,2015-2,2,3,1.351141377,2.026712065
Launceston and North East,148023,Outer Regional Australia,2,2017,2017-2,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,2,2019,2019-2,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,3,2016,2016-3,2,2,1.351141377,1.351141377
Launceston and North East,148023,Outer Regional Australia,3,2017,2017-3,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,3,2018,2018-3,3,3,2.026712065,2.026712065
Launceston and North East,148023,Outer Regional Australia,3,2021,2021-3,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,4,2019,2019-4,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,4,2021,2021-4,2,2,1.351141377,1.351141377
Launceston and North East,148023,Outer Regional Australia,5,2016,2016-5,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,5,2017,2017-5,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,5,2018,2018-5,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,5,2019,2019-5,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,6,2018,2018-6,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,6,2021,2021-6,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,7,2017,2017-7,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,7,2018,2018-7,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,7,2020,2020-7,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,7,2021,2021-7,3,5,2.026712065,3.377853442
Launceston and North East,148023,Outer Regional Australia,8,2017,2017-8,1,1,0.675570688,0.675570688
Launceston and North East,148023,Outer Regional Australia,8,2018,2018-8,1,1,0.675570688,0.675570688
